qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene3	tr|A0A3B6A2C0|A0A3B6A2C0_WHEAT	44.828	29	15	1	11	39	479	506	7.0	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1DChromosome 5D	Triticum aestivum (Wheat).	A0A3B6A2C0_WHEAT	[{'ORFNames': ['CFC21_076361 {ECO:0000313|EMBL:KAF7070928.1}']}]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6A2C0
FGENESH_gene3	tr|A0A3B5YV74|A0A3B5YV74_WHEAT	38.889	36	21	1	5	40	487	521	7.1	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YV74_WHEAT	[{'ORFNames': ['CFC21_005976 {ECO:0000313|EMBL:KAF6988442.1}']}]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B5YV74
FGENESH_gene3	tr|A0A3B6CCT5|A0A3B6CCT5_WHEAT	31.746	63	37	3	13	73	121	179	7.1	30.8	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6CCT5_WHEAT	[{'ORFNames': ['CFC21_025374 {ECO:0000313|EMBL:KAF7011016.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6CCT5
FGENESH_gene3	tr|A0A3B5Y6M8|A0A3B5Y6M8_WHEAT	44.828	29	15	1	11	39	497	524	7.2	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5Y6M8_WHEAT	[]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B5Y6M8
FGENESH_gene3	tr|A0A3B5YTV2|A0A3B5YTV2_WHEAT	38.889	36	21	1	5	40	494	528	7.2	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YTV2_WHEAT	[{'ORFNames': ['CFC21_005976 {ECO:0000313|EMBL:KAF6988441.1}']}]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B5YTV2
FGENESH_gene3	tr|A0A3B6KGI2|A0A3B6KGI2_WHEAT	44.000	25	13	1	14	38	156	179	7.4	31.6	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KGI2_WHEAT	[{'ORFNames': ['CFC21_065535 {ECO:0000313|EMBL:KAF7058483.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6KGI2
FGENESH_gene3	tr|A0A3B6ARD4|A0A3B6ARD4_WHEAT	32.353	34	23	0	5	38	241	274	7.5	31.2	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6ARD4_WHEAT	[{'ORFNames': ['CFC21_015011 {ECO:0000313|EMBL:KAF6998930.1}']}]	['Glycoprotein', 'Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix {ECO:0000256|ARBA:ARBA00022989,', 'ECO:0000256|SAM:Phobius}', 'Vacuole', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00046288}; Single-pass type I membrane protein {ECO:0000256|ARBA:ARBA00046288}. Protein storage vacuole {ECO:0000256|ARBA:ARBA00004558}. Vacuole membrane {ECO:0000256|ARBA:ARBA00037813}.']	A0A3B6ARD4
FGENESH_gene3	tr|A0A3B5XW80|A0A3B5XW80_WHEAT	38.889	36	21	1	5	40	490	524	7.5	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5XW80_WHEAT	[]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B5XW80
FGENESH_gene3	tr|A0A3B5XW76|A0A3B5XW76_WHEAT	38.889	36	21	1	5	40	497	531	7.5	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5XW76_WHEAT	[]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B5XW76
FGENESH_gene3	tr|A0A3B6LLU7|A0A3B6LLU7_WHEAT	51.852	27	10	2	14	39	174	198	7.5	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LLU7_WHEAT	[{'ORFNames': ['CFC21_072018 {ECO:0000313|EMBL:KAF7065954.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6LLU7
FGENESH_gene3	tr|A0A3B6KKI0|A0A3B6KKI0_WHEAT	44.828	29	13	2	13	40	146	172	7.6	31.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KKI0_WHEAT	[{'ORFNames': ['CFC21_066213 {ECO:0000313|EMBL:KAF7059292.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6KKI0
FGENESH_gene3	tr|A0A3B6KKL0|A0A3B6KKL0_WHEAT	44.444	27	14	1	14	40	147	172	7.6	31.2	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KKL0_WHEAT	[{'ORFNames': ['CFC21_066455 {ECO:0000313|EMBL:KAF7059566.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6KKL0
FGENESH_gene3	tr|A0A3B6JJV8|A0A3B6JJV8_WHEAT	28.814	59	37	2	11	69	205	258	7.8	31.6	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4DChromosome 4D	Triticum aestivum (Wheat).	A0A3B6JJV8_WHEAT	[{'ORFNames': ['CFC21_061563 {ECO:0000313|EMBL:KAF7053707.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6JJV8
FGENESH_gene3	tr|A0A3B5YV65|A0A3B5YV65_WHEAT	46.154	26	13	1	14	39	146	170	7.9	30.8	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YV65_WHEAT	[{'ORFNames': ['CFC21_005969 {ECO:0000313|EMBL:KAF6988432.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B5YV65
FGENESH_gene3	tr|A0A3B6RT14|A0A3B6RT14_WHEAT	37.778	45	26	2	6	49	130	173	8.0	30.8	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RT14_WHEAT	[{'ORFNames': ['CFC21_100773 {ECO:0000313|EMBL:KAF7099086.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6RT14
FGENESH_gene3	tr|A0A3B6D9K7|A0A3B6D9K7_WHEAT	52.000	25	11	1	14	38	161	184	8.0	30.8	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2DChromosome 2D	Triticum aestivum (Wheat).	A0A3B6D9K7_WHEAT	[{'ORFNames': ['CFC21_027797 {ECO:0000313|EMBL:KAF7013734.1}', 'CFC21_027800 {ECO:0000313|EMBL:KAF7013737.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6D9K7
FGENESH_gene3	tr|A0A3B6PS03|A0A3B6PS03_WHEAT	30.769	39	26	1	2	40	305	342	8.3	31.2	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 6BChromosome 6B	Triticum aestivum (Wheat).	A0A3B6PS03_WHEAT	[{'ORFNames': ['CFC21_089662 {ECO:0000313|EMBL:KAF7086369.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6PS03
FGENESH_gene3	tr|A0A3B6FFV0|A0A3B6FFV0_WHEAT	40.625	32	18	1	14	45	151	181	8.4	30.8	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A3B6FFV0_WHEAT	[{'ORFNames': ['CFC21_039454 {ECO:0000313|EMBL:KAF7027408.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6FFV0
FGENESH_gene3	tr|A0A3B6C784|A0A3B6C784_WHEAT	40.426	47	27	1	547	593	194	239	8.5	31.2	RecName: Full=U-box domain-containing protein {ECO:0000256|RuleBase:RU369093}; EC=2.3.2.27 {ECO:0000256|RuleBase:RU369093}; AltName: Full=RING-type E3 ubiquitin transferase PUB {ECO:0000256|RuleBase:RU369093};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6C784_WHEAT	[{'ORFNames': ['CFC21_023740 {ECO:0000313|EMBL:KAF7009149.1}']}]	['Reference proteome', 'Transferase', 'Ubl conjugation pathway {ECO:0000256|ARBA:ARBA00022786,', 'ECO:0000256|RuleBase:RU369093}']	['FUNCTION: Functions as an E3 ubiquitin ligase. {ECO:0000256|RuleBase:RU369093}.', 'CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900,   ECO:0000256|RuleBase:RU369093};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906, ECO:0000256|RuleBase:RU369093}.']	A0A3B6C784
FGENESH_gene3	tr|A0A3B6QND6|A0A3B6QND6_WHEAT	50.000	26	12	1	14	39	182	206	8.6	31.2	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6DChromosome 6D	Triticum aestivum (Wheat).	A0A3B6QND6_WHEAT	[{'ORFNames': ['CFC21_094653 {ECO:0000313|EMBL:KAF7092145.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6QND6
FGENESH_gene3	tr|A0A3B6LYK6|A0A3B6LYK6_WHEAT	44.828	29	15	1	14	42	122	149	8.6	31.2	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LYK6_WHEAT	[{'ORFNames': ['CFC21_075089 {ECO:0000313|EMBL:KAF7069462.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6LYK6
FGENESH_gene3	tr|A0A3B6JQI8|A0A3B6JQI8_WHEAT	42.424	33	18	1	6	38	41	72	8.7	29.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4DChromosome 4D	Triticum aestivum (Wheat).	A0A3B6JQI8_WHEAT	[{'ORFNames': ['CFC21_063696 {ECO:0000313|EMBL:KAF7056273.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6JQI8
FGENESH_gene3	tr|A0A3B6PHR9|A0A3B6PHR9_WHEAT	44.444	27	14	1	14	40	137	162	8.9	30.4	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6BChromosome 6B	Triticum aestivum (Wheat).	A0A3B6PHR9_WHEAT	[{'ORFNames': ['CFC21_087095 {ECO:0000313|EMBL:KAF7083286.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6PHR9
FGENESH_gene3	tr|A0A3B6AYN7|A0A3B6AYN7_WHEAT	40.426	47	27	1	547	593	194	239	9.1	31.2	RecName: Full=U-box domain-containing protein {ECO:0000256|RuleBase:RU369093}; EC=2.3.2.27 {ECO:0000256|RuleBase:RU369093}; AltName: Full=RING-type E3 ubiquitin transferase PUB {ECO:0000256|RuleBase:RU369093};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6AYN7_WHEAT	[{'ORFNames': ['CFC21_017349 {ECO:0000313|EMBL:KAF7001743.1}']}]	['Reference proteome', 'Transferase', 'Ubl conjugation pathway {ECO:0000256|ARBA:ARBA00022786,', 'ECO:0000256|RuleBase:RU369093}']	['FUNCTION: Functions as an E3 ubiquitin ligase. {ECO:0000256|RuleBase:RU369093}.', 'CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900,   ECO:0000256|RuleBase:RU369093};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906, ECO:0000256|RuleBase:RU369093}.']	A0A3B6AYN7
FGENESH_gene3	tr|A0A3B6KG85|A0A3B6KG85_WHEAT	38.462	26	16	0	14	39	104	129	9.2	30.0	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5AChromosome 5D	Triticum aestivum (Wheat).	A0A3B6KG85_WHEAT	[{'ORFNames': ['CFC21_075534 {ECO:0000313|EMBL:KAF7069964.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B6KG85
FGENESH_gene3	tr|A0A3B6SFU2|A0A3B6SFU2_WHEAT	42.308	26	14	1	14	39	188	212	9.4	31.2	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SFU2_WHEAT	[{'ORFNames': ['CFC21_101950 {ECO:0000313|EMBL:KAF7100434.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6SFU2
FGENESH_gene3	tr|A0A3B6U3D3|A0A3B6U3D3_WHEAT	32.353	34	23	0	5	38	241	274	9.5	30.8	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome UnChromosome 2B	Triticum aestivum (Wheat).	A0A3B6U3D3_WHEAT	[{'ORFNames': ['CFC21_021256 {ECO:0000313|EMBL:KAF7006193.1}']}]	['Glycoprotein', 'Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix {ECO:0000256|ARBA:ARBA00022989,', 'ECO:0000256|SAM:Phobius}', 'Vacuole', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00046288}; Single-pass type I membrane protein {ECO:0000256|ARBA:ARBA00046288}. Protein storage vacuole {ECO:0000256|ARBA:ARBA00004558}. Vacuole membrane {ECO:0000256|ARBA:ARBA00037813}.']	A0A3B6U3D3
