qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	ID	Entry Name	Protein Name	Organism	Gene Name	Keywords	Comments
AUGUSTUS_g1.t1	tr|A0A3B5Z1H8|A0A3B5Z1H8_WHEAT	40.426	47	24	3	79	124	119	162	0.41	35.0	A0A3B5Z1H8	A0A3B5Z1H8_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_007839 {ECO:0000313|EMBL:KAF6990669.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6PH40|A0A3B6PH40_WHEAT	37.500	48	26	3	80	126	137	181	0.43	35.8	A0A3B6PH40	A0A3B6PH40_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6TT15|A0A3B6TT15_WHEAT	30.864	81	50	4	44	124	82	156	0.44	34.7	A0A3B6TT15	A0A3B6TT15_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_109771 {ECO:0000313|EMBL:KAF7109527.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6H2Y6|A0A3B6H2Y6_WHEAT	35.938	64	33	4	80	138	130	190	0.45	35.4	A0A3B6H2Y6	A0A3B6H2Y6_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_050204 {ECO:0000313|EMBL:KAF7040293.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6H0G6|A0A3B6H0G6_WHEAT	34.483	58	34	3	80	136	121	175	0.45	35.4	A0A3B6H0G6	A0A3B6H0G6_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_049749 {ECO:0000313|EMBL:KAF7039804.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6R7N3|A0A3B6R7N3_WHEAT	29.487	78	45	4	71	145	151	221	0.45	35.8	A0A3B6R7N3	A0A3B6R7N3_WHEAT	RecName: Full=Cellulose synthase-like protein D2 {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_095286 {ECO:0000313|EMBL:KAF7092833.1}']}]	['Cell wall biogenesis/degradation', 'Glycosyltransferase', 'Membrane', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix {ECO:0000256|ARBA:ARBA00022989,', 'ECO:0000256|SAM:Phobius}']	['SUBCELLULAR LOCATION: Endomembrane system {ECO:0000256|ARBA:ARBA00004127}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004127}.']
AUGUSTUS_g1.t1	tr|A0A077S719|A0A077S719_WHEAT	34.483	58	34	3	80	136	121	175	0.46	35.4	A0A077S719	A0A077S719_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_043918 {ECO:0000313|EMBL:KAF7032776.1}', 'TRAES_3BF151600040CFD_c1 {ECO:0000313|EMBL:CDM86066.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6SSM3|A0A3B6SSM3_WHEAT	23.267	202	93	8	241	417	1095	1259	0.47	35.8	A0A3B6SSM3	A0A3B6SSM3_WHEAT	RecName: Full=Protein kinase domain-containing protein {ECO:0000259|PROSITE:PS50011};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_105486 {ECO:0000313|EMBL:KAF7104597.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]
AUGUSTUS_g1.t1	tr|A0A3B6SSM3|A0A3B6SSM3_WHEAT	23.711	194	98	8	243	417	500	662	0.96	35.0	A0A3B6SSM3	A0A3B6SSM3_WHEAT	RecName: Full=Protein kinase domain-containing protein {ECO:0000259|PROSITE:PS50011};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_105486 {ECO:0000313|EMBL:KAF7104597.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]
AUGUSTUS_g1.t1	tr|A0A3B6SSM3|A0A3B6SSM3_WHEAT	22.277	202	95	7	241	417	697	861	1.4	34.3	A0A3B6SSM3	A0A3B6SSM3_WHEAT	RecName: Full=Protein kinase domain-containing protein {ECO:0000259|PROSITE:PS50011};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_105486 {ECO:0000313|EMBL:KAF7104597.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]
AUGUSTUS_g1.t1	tr|A0A3B6SSM3|A0A3B6SSM3_WHEAT	23.810	189	100	7	245	417	900	1060	1.9	33.9	A0A3B6SSM3	A0A3B6SSM3_WHEAT	RecName: Full=Protein kinase domain-containing protein {ECO:0000259|PROSITE:PS50011};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_105486 {ECO:0000313|EMBL:KAF7104597.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]
AUGUSTUS_g1.t1	tr|A0A3B6SSM3|A0A3B6SSM3_WHEAT	24.390	123	67	4	329	445	392	494	2.9	33.5	A0A3B6SSM3	A0A3B6SSM3_WHEAT	RecName: Full=Protein kinase domain-containing protein {ECO:0000259|PROSITE:PS50011};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_105486 {ECO:0000313|EMBL:KAF7104597.1}']}]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]
AUGUSTUS_g1.t1	tr|A0A3B6D7C6|A0A3B6D7C6_WHEAT	38.182	55	30	3	72	125	105	156	0.47	34.3	A0A3B6D7C6	A0A3B6D7C6_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_028114 {ECO:0000313|EMBL:KAF7014088.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6BZT5|A0A3B6BZT5_WHEAT	32.099	81	39	3	58	124	44	122	0.47	34.3	A0A3B6BZT5	A0A3B6BZT5_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_021664 {ECO:0000313|EMBL:KAF7006636.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A3B6MVV3|A0A3B6MVV3_WHEAT	29.310	58	40	1	68	125	115	171	0.47	35.0	A0A3B6MVV3	A0A3B6MVV3_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_078855 {ECO:0000313|EMBL:KAF7073934.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6TI62|A0A3B6TI62_WHEAT	33.333	45	28	2	80	124	95	137	0.48	34.7	A0A3B6TI62	A0A3B6TI62_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_106546 {ECO:0000313|EMBL:KAF7105771.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6PQC0|A0A3B6PQC0_WHEAT	37.778	45	26	2	80	124	93	135	0.48	34.3	A0A3B6PQC0	A0A3B6PQC0_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_088774 {ECO:0000313|EMBL:KAF7085333.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6FFV0|A0A3B6FFV0_WHEAT	29.730	74	50	2	58	131	110	181	0.49	35.0	A0A3B6FFV0	A0A3B6FFV0_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_039454 {ECO:0000313|EMBL:KAF7027408.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6KKP7|A0A3B6KKP7_WHEAT	29.412	85	52	4	44	125	60	139	0.50	34.3	A0A3B6KKP7	A0A3B6KKP7_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_066270 {ECO:0000313|EMBL:KAF7059355.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6I322|A0A3B6I322_WHEAT	29.487	78	40	3	55	124	68	138	0.50	34.3	A0A3B6I322	A0A3B6I322_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_055500 {ECO:0000313|EMBL:KAF7046474.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A3B6TC24|A0A3B6TC24_WHEAT	39.583	48	24	2	80	125	104	148	0.51	34.3	A0A3B6TC24	A0A3B6TC24_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_106780 {ECO:0000313|EMBL:KAF7106015.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]
AUGUSTUS_g1.t1	tr|A0A3B6LS78|A0A3B6LS78_WHEAT	34.426	61	37	3	80	139	96	154	0.51	35.0	A0A3B6LS78	A0A3B6LS78_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_073611 {ECO:0000313|EMBL:KAF7067768.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B5Y3H1|A0A3B5Y3H1_WHEAT	40.426	47	24	3	79	124	121	164	0.52	34.7	A0A3B5Y3H1	A0A3B5Y3H1_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A341ZE33|A0A341ZE33_WHEAT	33.898	59	34	3	69	124	69	125	0.52	33.9	A0A341ZE33	A0A341ZE33_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_069722 {ECO:0000313|EMBL:KAF7063201.1}', 'CFC21_101853 {ECO:0000313|EMBL:KAF7100324.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6D5J2|A0A3B6D5J2_WHEAT	33.333	45	28	1	80	124	33	75	0.52	33.5	A0A3B6D5J2	A0A3B6D5J2_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_027625 {ECO:0000313|EMBL:KAF7013555.1}', 'CFC21_027627 {ECO:0000313|EMBL:KAF7013557.1}']}]	['Metal-binding', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']
AUGUSTUS_g1.t1	tr|A0A3B6JI68|A0A3B6JI68_WHEAT	34.848	66	35	4	73	136	189	248	0.53	35.0	A0A3B6JI68	A0A3B6JI68_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6KNA7|A0A3B6KNA7_WHEAT	32.911	79	48	3	49	124	76	152	0.54	34.7	A0A3B6KNA7	A0A3B6KNA7_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_067333 {ECO:0000313|EMBL:KAF7060547.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6C544|A0A3B6C544_WHEAT	32.051	78	41	4	54	123	107	180	0.54	34.7	A0A3B6C544	A0A3B6C544_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_022480 {ECO:0000313|EMBL:KAF7007549.1}']}]	['Metal-binding', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']
AUGUSTUS_g1.t1	tr|A0A1L6K414|A0A1L6K414_WHEAT	34.848	66	35	4	73	136	189	248	0.55	35.0	A0A1L6K414	A0A1L6K414_WHEAT	SubName: Full=EOD {ECO:0000313|EMBL:APR63140.1, ECO:0000313|EnsemblPlants:TraesCS4A02G112900.1};	Triticum aestivum (Wheat).	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6SIS2|A0A3B6SIS2_WHEAT	39.130	46	24	3	80	124	226	268	0.55	35.0	A0A3B6SIS2	A0A3B6SIS2_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_102740 {ECO:0000313|EMBL:KAF7101389.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]
AUGUSTUS_g1.t1	tr|A0A3B6QMU5|A0A3B6QMU5_WHEAT	35.556	45	27	2	80	124	115	157	0.55	35.4	A0A3B6QMU5	A0A3B6QMU5_WHEAT	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_094179 {ECO:0000313|EMBL:KAF7091621.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']
AUGUSTUS_g1.t1	tr|A0A3B6HXX1|A0A3B6HXX1_WHEAT	37.778	45	25	2	80	124	105	146	0.57	34.7	A0A3B6HXX1	A0A3B6HXX1_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_052653 {ECO:0000313|EMBL:KAF7043270.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']
AUGUSTUS_g1.t1	tr|A0A3B5XVN2|A0A3B5XVN2_WHEAT	32.609	46	30	1	79	124	82	126	0.57	34.3	A0A3B5XVN2	A0A3B5XVN2_WHEAT	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Triticum aestivum (Wheat).	[]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']
